"2014-03-17 19:16:06.022445862 UTC","604c3fcd-8db5-4e48-8bff-04e581a64108","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d00871dc-c805-47e2-b147-c89e9f634903","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022526492 UTC","1b03b6b7-c6b6-4d24-8892-f4f756755f30","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","13cc7134-a4d7-440d-ba4f-d80e35885f55","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022588424 UTC","b21811ad-3ec9-46ae-939f-28c4e3138a20","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","4420835e-06d6-42f9-bd26-1840f847e73d","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022647539 UTC","cc2b1bae-e7df-4d2a-8724-e4091cccd5af","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","0432fb6b-6e27-4077-85ae-b6e00bf23ded","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022716555 UTC","1c98f12b-21ab-4c6f-b19a-d34aaff170cc","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","9b8de959-cb38-46cd-8381-72c56ab8b3c8","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022764347 UTC","bb7f3987-9533-47fc-8e5a-6470878aaae9","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","029678b7-8558-4800-8d13-d5f86b3adccf","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022810975 UTC","7e209e99-83c0-4642-b26d-fa314045b12b","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","3cfaa7b9-231d-4296-84a8-55cb461322f2","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022872458 UTC","11341fb1-7535-407e-a627-120af908c0e6","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","95f9ef56-e8aa-42f2-afc4-32e45c05610b","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022925476 UTC","7e1704cb-a9be-4970-b160-8fa4e51916cc","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","707952e1-a6b2-4724-b01a-d25e3cc55920","meta:predicate_used","s","true"
"2014-03-17 19:16:06.022982443 UTC","9efc2f29-9dbb-4b13-b904-bfb01d99e0a0","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","9a044f4e-521a-461e-b3dd-1b3905813e69","meta:predicate_used","s","true"
"2014-03-17 19:16:06.023038128 UTC","bd2c8d71-e66c-4a02-884f-7b51eae0befc","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","af8ef21e-7c08-4cb5-849d-51073de8e47d","meta:predicate_used","s","true"
"2014-03-17 19:16:06.023096742 UTC","cc3a57ac-a848-4848-a2fa-3b4a02134254","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","aa57f3bd-dd12-4f55-bbe1-e9c029d5e502","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031424005 UTC","d6521b05-9fa8-4a1a-9c93-727ea65d971b","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","7390baf1-7f79-4db7-8031-1460efb14ea7","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031496627 UTC","d5cafbfa-6489-4df8-852d-d233a186a81e","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d5a947ab-43a2-47ea-9bf2-564157e7e01b","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031537229 UTC","d2382d78-5a86-45bf-bff7-8185d685aac4","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","75584bc1-dec0-4870-b8c9-e511b5d21a47","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031577265 UTC","073a95f1-e3c1-449e-b72d-76531a58292a","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","b94d17a0-e06d-4d95-bb27-14b92266997c","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031622100 UTC","f9499d65-c370-454f-bb7c-8c7db9cb1568","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","c79c9ec5-2efc-4491-829e-659f69959ca2","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031662771 UTC","858b2a7e-ec19-43ae-bd9b-85662cd145cd","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","8b89b148-75d2-447a-91c0-2025bb0d377e","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031720807 UTC","d47b28f0-051a-4858-89bb-ce26b0dc0837","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fa5cdeda-8e49-41a7-891f-c499c6613b1e","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031765819 UTC","731bc89e-c1b6-4771-a1c6-cc1e6aa81476","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","6bac421e-23d3-4870-8369-b5205b847ee8","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031805721 UTC","0f8ef074-1b8d-4e49-8346-ea8f3d1df94b","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","39b333c2-9a6d-41fd-8d39-9ad2cca57373","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031844722 UTC","344e3547-f512-4adb-8410-4c50e4d96d77","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","35599799-d8a9-4972-91f3-d21272c26077","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031888179 UTC","debdb2a2-fe0e-4496-be6f-0cbd9716fb94","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","2107eeda-421c-41d3-b956-504df903577a","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031927239 UTC","0e68da55-e29d-4ba8-9070-e021fc7442fb","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","b2d1ec9e-222f-44d0-a5c5-036b654fbce2","meta:predicate_used","s","true"
"2014-03-17 19:16:06.031987766 UTC","3ac94259-1c1c-4a49-ae50-11f9c786b65c","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","1ed23195-8efd-4315-8d9b-33c2efc7fc8a","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032032318 UTC","ec81870e-ee66-45fe-9c83-bdd529344112","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","7b9c1a4e-1deb-4536-943d-0525e5fcb3af","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032071006 UTC","a3942c11-98b9-4b17-8bc3-2576fa3357ce","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","d45adb1d-fa96-46ff-b6e0-fc024d06604a","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032110783 UTC","ccf56d23-f004-440f-accd-4ca1fb7918ea","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","8ca0e869-950b-4e44-bfdc-d59dadf5044a","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032153294 UTC","812c4e78-39d8-4808-8a5c-d83adf647c4f","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","bf873f66-1871-4929-aff2-018e9a1e1c9a","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032193475 UTC","7898e435-7b72-4157-a719-8f7aae4781c2","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","6d815939-81a0-404a-8d83-5695a079e7ac","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032254194 UTC","8f8dd8dc-9a75-4b82-b04d-691b534b52f6","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","18e21b5a-f18f-4a06-b0ea-7566f990250b","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032291606 UTC","74091276-957c-4281-ad41-47edf1541225","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","5aa798b3-0948-40e1-bbd2-96083af0edce","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032325060 UTC","755a9af3-008f-40e1-a5e5-aba5e45d06f1","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","47c36607-5d5f-415f-beda-e411fc3ec19f","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032358292 UTC","f8bbe741-787c-4948-82ea-986256a49ba6","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","fbf60f77-b94c-4003-84ea-95a5f46267c2","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032395345 UTC","0f9198bd-d3af-40b4-b7a4-3d31b4d4d3e4","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","313301af-ea3a-43f8-97b1-6bf27b7fb6e6","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032428273 UTC","5dc1573b-67a2-456e-bea1-764805b0587d","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","04c1b67d-88bd-4fec-94b7-1690810339bb","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032478207 UTC","e31cf5a6-ad1a-4334-9ae6-65c76059cf08","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","05d25982-743b-42c2-9eec-992829691155","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032516134 UTC","763bb451-a494-40d9-8602-f097dc517c15","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","33e2473e-1371-4c66-a8f9-3129572c2875","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032559414 UTC","99cfcb30-6460-4b51-8930-8bb64b2958f1","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","59b21511-4fc4-41d9-bd8d-96069822d737","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032592042 UTC","007e38cb-f1f8-40c6-9628-7903847491b1","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","a08a7393-85b3-4839-bdcb-6d19913abdf4","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032628532 UTC","7b2e8c56-62a0-46ea-96be-0dac438622ba","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","91c3e33e-b1f6-49ba-b685-c69b1675fefb","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032660743 UTC","15a3b63d-bcd9-49e8-a7dc-cea25565bd70","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","febe0224-6477-4f65-859d-f92cb2bc055f","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032713122 UTC","57c48712-1c82-4bf6-93b8-455848ca075e","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","13d1b1e9-d933-4e12-a2ce-64474ce5ff13","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032761935 UTC","d60bff3d-cec8-4c22-bd77-a3355a1eb479","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","254edb48-5f5b-4c23-b8fa-e43178e870e2","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032795703 UTC","391c58a9-c12e-444f-8a25-60c4d9aa073e","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","cf7fc699-0c3e-4a07-b901-0ea6114151e4","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032827777 UTC","2b05b216-4722-491c-9e8b-93260e561d53","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","f74f6ec2-5179-45dd-90fe-9bd3881dd7ab","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032865660 UTC","9e895d3c-abe9-4ee3-8e04-731bd4bc1997","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","0fdc46f4-2b6a-47c6-a461-8313bcad386e","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032898008 UTC","c6f45746-c012-458c-9ffc-adcd1adf1500","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","af33b649-5c82-4456-8cce-089dcd0e9364","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032948606 UTC","1fb7d2de-0b9f-4b58-82fa-48f2f3e0024a","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","7e097b28-9e02-401b-ba38-509110e1a782","meta:predicate_used","s","true"
"2014-03-17 19:16:06.032987822 UTC","ebdea1ca-447b-4553-967c-5ba1f7f7748e","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","ef4469af-5bac-43e6-97d7-fec97ea67edb","meta:predicate_used","s","true"
"2014-03-17 19:16:06.033021007 UTC","ccbc2f42-6450-4d35-8c40-91f9c359c0b8","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","048e5b6a-5916-4e97-82ff-754c1454f6b4","meta:predicate_used","s","true"
"2014-03-17 19:16:06.033053891 UTC","b461c7f9-af39-4fd1-ae88-25a16eb916bc","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","61d2b900-8548-43c3-935c-c1db79ecf7b0","meta:predicate_used","s","true"
"2014-03-17 19:16:06.033090300 UTC","2d72f67e-96aa-4e31-bde5-73678792f2bd","37c0b50f-834e-45f5-a911-e3f2b47fe4b9","54d50b95-096f-4eae-b718-a42f2e1134fa","meta:predicate_used","s","true"
